analysis,model,term,odds_ratio,conf_low_or,conf_high_or,estimate_log_odds,std_error,z_value,p_value,odds_ratio_rounded,conf_low_or_rounded,conf_high_or_rounded,p_value_rounded,significant_0_05
B_heroin_or_cocaine_lifetime_users,Model 2 - add demographics,CATAG3_f26-34,0.6142821778689717,0.45375497188601627,0.8315999105839786,-0.487300883329856,0.15454215240581523,-3.153190736273966,0.0016149624833614181,0.614,0.454,0.832,0.0016,TRUE
B_heroin_or_cocaine_lifetime_users,Model 2 - add demographics,CATAG3_f35-49,0.4574918976498543,0.34211072502489653,0.6117868312957258,-0.7819961044783491,0.14828064941446248,-5.27375694378418,1.336589003337669e-7,0.457,0.342,0.612,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 2 - add demographics,CATAG3_f50+,0.22240295751540184,0.15081279689909685,0.32797664739744536,-1.5032644185133661,0.19819320736799118,-7.584843287399909,3.328891689856893e-14,0.222,0.151,0.328,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 2 - add demographics,IRSEX_fFemale,0.7512465322014442,0.6034944289873256,0.9351724308237952,-0.2860214091813847,0.11173524728301731,-2.5598136321022595,0.010472830924411291,0.751,0.603,0.935,0.0105,TRUE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,(Intercept),0.10628666053039715,0.06499635430819309,0.17380750546619292,-2.2416154904042305,0.250927369941907,-8.933323977066328,4.1339683196268633e-19,0.106,0.065,0.174,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,drug_profile_hcHeroin only lifetime,1.441813517066139,0.6790811663979327,3.0612337977526307,0.3659017080769646,0.3841480427406538,0.952501815358701,0.34084254571280637,1.442,0.679,3.061,0.3408,FALSE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,drug_profile_hcHeroin + Cocaine lifetime,2.0795643322564628,1.6178777804782227,2.6730003119982144,0.7321584161283979,0.12808558714889098,5.716165514214432,1.0895461845331009e-8,2.08,1.618,2.673,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,EDUHIGHCAT_f2,1.1786636645843716,0.8351239306609384,1.6635232008164027,0.16438130908852178,0.1757973396437653,0.9350614145903636,0.34975665016318574,1.179,0.835,1.664,0.3498,FALSE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,EDUHIGHCAT_f3,1.0076708740819504,0.7028826869398521,1.4446231346141734,0.007641602524348523,0.18378239670218574,0.0415796216692697,0.9668338187426279,1.008,0.703,1.445,0.9668,FALSE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,EDUHIGHCAT_f4,0.831200203367461,0.5477398804186581,1.2613537972623659,-0.18488459452984782,0.21279481881033233,-0.868839737562589,0.3849347946958319,0.831,0.548,1.261,0.3849,FALSE
